source	target	source_genesymbol	target_genesymbol	is_directed	is_stimulation	is_inhibition	consensus_direction	consensus_stimulation	consensus_inhibition	sources	references
P09038	P16070	FGF2	CD44	1	0	0	0	0	0	Baccin2019;CellPhoneDB;CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;I2D_CellPhoneDB;InnateDB-All_CellPhoneDB;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;connectomeDB2020;iTALK;talklr	Baccin2019:7532176;CellTalkDB:7532176;Cellinker:7532176;HPRD:7532176;LRdb:7532176;connectomeDB2020:7532176
P09038	Q8N441	FGF2	FGFRL1	1	0	0	0	0	0	Baccin2019;CellPhoneDB;CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;I2D_CellPhoneDB;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;connectomeDB2020;iTALK;talklr	Baccin2019:11418238;CellTalkDB:11418238;Cellinker:11418238;HPRD:11418238;LRdb:11418238;connectomeDB2020:11418238
P41221	Q15375	WNT5A	EPHA7	1	0	0	0	0	0	CellPhoneDB;CellTalkDB;InnateDB-All_CellPhoneDB	CellTalkDB:32103204
P41221	Q15262	WNT5A	PTPRK	1	0	0	0	0	0	CellPhoneDB;CellTalkDB;InnateDB-All_CellPhoneDB	CellTalkDB:32103204
P41221	Q9UP38	WNT5A	FZD1	1	1	0	1	1	0	Baccin2019;CellCall;CellChatDB;CellPhoneDB;CellPhoneDB_Cellinker;CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;Kirouac2010;LRdb;MPPI;Ramilowski2015;Ramilowski2015_Baccin2019;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:10557084;CellPhoneDB:24032637;CellTalkDB:10557084;Cellinker:10557084;HPRD:10557084;LRdb:10557084;MPPI:10557084;connectomeDB2020:10557084
P41221	Q9H6X2	WNT5A	ANTXR1	1	0	0	0	0	0	CellPhoneDB;CellTalkDB;InnateDB-All_CellPhoneDB	CellTalkDB:32103204
O15520	P11362	FGF10	FGFR1	1	0	0	0	0	0	CellCall;CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;DLRP_Cellinker;DLRP_talklr;EMBRACE;InnateDB-All_CellPhoneDB;LRdb;Wang;connectomeDB2020;iTALK;talklr	CellTalkDB:16597617;Cellinker:16597617;Cellinker:25772309;Cellinker:30809251;LRdb:16597617;connectomeDB2020:16597617
P16150	P05362	SPN	ICAM1	1	0	0	0	0	0	CellPhoneDB;HPRD	HPRD:1683685
P09544	Q9UP38	WNT2	FZD1	1	1	0	1	1	0	Baccin2019;CancerCellMap;CellCall;CellPhoneDB;CellTalkDB;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;I2D_CellPhoneDB;Kirouac2010;LRdb;NetPath;Ramilowski2015;Ramilowski2015_Baccin2019;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:10557084;CancerCellMap:10557084;CellTalkDB:10557084;HPRD:10557084;LRdb:10557084;NetPath:10557084;connectomeDB2020:10557084
P09544	Q9ULV1	WNT2	FZD4	1	1	0	1	1	0	CellCall;CellPhoneDB;CellTalkDB;LRdb;Wang;connectomeDB2020	CellPhoneDB:24032637;CellTalkDB:24032637;LRdb:24032637;connectomeDB2020:24032637
P09544	Q9NPG1	WNT2	FZD3	1	1	0	1	1	0	CellCall;CellPhoneDB;CellTalkDB;LRdb;NetPath;Wang;connectomeDB2020	CellPhoneDB:24032637;CellTalkDB:24032637;LRdb:24032637;NetPath:19038973;connectomeDB2020:24032637
P09544	Q14332	WNT2	FZD2	1	1	0	1	1	0	CellCall;CellPhoneDB;CellTalkDB;Wang;connectomeDB2020	CellPhoneDB:24032637;CellTalkDB:24032637;connectomeDB2020:24032637
P22466	Q8TDV0	GAL	GPR151	1	0	0	0	0	0	Baccin2019;CellPhoneDB;CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;I2D_CellPhoneDB;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;connectomeDB2020;iTALK;talklr	Baccin2019:15111018;CellTalkDB:15111018;Cellinker:15111018;HPRD:15111018;LRdb:15111018;connectomeDB2020:15111018
P58166	Q13705	INHBE	ACVR2B	1	1	0	1	1	0	CellCall;CellPhoneDB;CellPhoneDB_Cellinker;CellTalkDB;Cellinker;Fantom5_LRdb;LRdb;Wang	CellPhoneDB:22710174;CellTalkDB:22710174;Cellinker:22710174;LRdb:22710174
P21781	P22455	FGF7	FGFR4	1	0	0	0	0	0	CellCall;CellPhoneDB;CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;I2D_CellPhoneDB;LRdb;Ramilowski2015;Wang;iTALK;talklr	CellTalkDB:7680645;Cellinker:7680645;HPRD:7680645;LRdb:7680645
P22455	P21781	FGFR4	FGF7	1	0	0	0	0	0	CellCall;CellPhoneDB;HPRD;I2D_CellPhoneDB;PhosphoPoint;Wang	HPRD:7680645
P21781	P11362	FGF7	FGFR1	1	0	0	0	0	0	Baccin2019;CellCall;CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;I2D_CellPhoneDB;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:8663044;CellTalkDB:16597617;Cellinker:16597617;Cellinker:25772309;Cellinker:8663044;HPRD:8663044;LRdb:16597617;connectomeDB2020:8663044
P21781	P22607	FGF7	FGFR3	1	0	0	0	0	0	CellCall;CellPhoneDB;CellTalkDB;Cellinker;DIP;EMBRACE;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;I2D_CellPhoneDB;LRdb;Ramilowski2015;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr	CellTalkDB:8663044;Cellinker:8663044;DIP:9045692;HPRD:8663044;LRdb:8663044;connectomeDB2020:8663044
P22607	P21781	FGFR3	FGF7	1	0	0	0	0	0	CellCall;CellPhoneDB;DIP;HPRD;I2D_CellPhoneDB;PhosphoPoint;Wang	DIP:9045692;HPRD:8663044
O76093	P22455	FGF18	FGFR4	1	1	0	1	1	0	Baccin2019;CellCall;CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;DLRP_Cellinker;DLRP_talklr;EMBRACE;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;I2D_CellPhoneDB;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:10751172;CellTalkDB:16597617;Cellinker:10751172;Cellinker:25772309;HPRD:10751172;LRdb:16597617;connectomeDB2020:10751172
P22455	O76093	FGFR4	FGF18	1	0	0	0	0	0	CellCall;CellPhoneDB;HPRD;I2D_CellPhoneDB;PhosphoPoint;Wang	HPRD:10751172
O76093	P11362	FGF18	FGFR1	1	1	0	1	1	0	Baccin2019;CellCall;CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;DLRP_Cellinker;DLRP_talklr;EMBRACE;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;I2D_CellPhoneDB;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:10751172;CellTalkDB:16597617;Cellinker:25772309;HPRD:10751172;LRdb:16597617;connectomeDB2020:10751172
O76093	P22607	FGF18	FGFR3	1	1	0	1	1	0	Baccin2019;CellCall;CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;DLRP_Cellinker;DLRP_talklr;EMBRACE;Fantom5_LRdb;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;I2D_CellPhoneDB;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:1578147310751170;CellTalkDB:16597617;Cellinker:10751172;Cellinker:15781473;Cellinker:16597617;Cellinker:25772309;HPRD:10751172;LRdb:16597617;connectomeDB2020:10751172;connectomeDB2020:15781473
P22607	O76093	FGFR3	FGF18	1	0	0	0	0	0	CellCall;CellPhoneDB;HPRD;I2D_CellPhoneDB;PhosphoPoint;Wang	HPRD:10751172
P01562	P20023	IFNA1	CR2	1	0	0	0	0	0	CellPhoneDB;CellTalkDB;Cellinker;HPRD;I2D_CellPhoneDB;InnateDB;InnateDB-All_CellPhoneDB;InnateDB_CellPhoneDB	CellTalkDB:16785534;Cellinker:16785534;HPRD:1849076;InnateDB:19164292
Q96T91	Q9UF33	GPHA2	EPHA6	1	0	0	0	0	0	CellPhoneDB;CellTalkDB;InnateDB-All_CellPhoneDB	CellTalkDB:32103204
P05067	P25090	APP	FPR2	1	1	0	1	1	0	CellPhoneDB;CellTalkDB;Cellinker;Fantom5_LRdb;Guide2Pharma_CellPhoneDB;Guide2Pharma_Cellinker;Guide2Pharma_LRdb;Guide2Pharma_talklr;LRdb;Ramilowski2015;STRING_talklr;connectomeDB2020;iTALK;scConnect;talklr	CellTalkDB:11316806;Cellinker:11160457;Cellinker:11316806;LRdb:11;LRdb:11316806;connectomeDB2020:11160457;connectomeDB2020:11316806;scConnect:11160457;scConnect:11316806
O00755	P01130	WNT7A	LDLR	1	0	0	0	0	0	CellPhoneDB;CellTalkDB;InnateDB-All_CellPhoneDB	CellTalkDB:32103204
O00755	O00144	WNT7A	FZD9	1	1	0	1	1	0	Baccin2019;CellCall;CellPhoneDB;CellTalkDB;EMBRACE;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;I2D_CellPhoneDB;LRdb;NetPath;Ramilowski2015;Ramilowski2015_Baccin2019;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:15705594;CellTalkDB:15705594;HPRD:15705594;LRdb:15705594;NetPath:15705594;connectomeDB2020:15705594
P56705	Q9H461	WNT4	FZD8	1	1	0	1	1	0	CellCall;CellPhoneDB;CellTalkDB;I2D_CellPhoneDB;Wang	CellTalkDB:32103204
Q96QR1	Q9UEW3	SCGB3A1	MARCO	1	0	0	0	0	0	Baccin2019;CellPhoneDB;CellTalkDB;Cellinker;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;I2D_CellPhoneDB;InnateDB-All_CellPhoneDB;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;connectomeDB2020;iTALK;talklr	Baccin2019:12847263;CellTalkDB:12847263;Cellinker:12847263;HPRD:12847263;LRdb:12847263;connectomeDB2020:12847263
P04628	Q01974	WNT1	ROR2	1	0	0	0	0	0	CellPhoneDB;CellTalkDB;InnateDB-All_CellPhoneDB;NetPath;connectomeDB2020	CellTalkDB:15388793;NetPath:18762249;connectomeDB2020:15388793
P04628	O00144	WNT1	FZD9	1	1	0	1	1	0	Baccin2019;CellCall;CellPhoneDB;CellTalkDB;EMBRACE;Fantom5_LRdb;HPMR;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;I2D_CellPhoneDB;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:91476519147651;CellTalkDB:9147651;HPMR:9147651;HPRD:9147651;LRdb:9147651;connectomeDB2020:9147651
O43508	Q93038	TNFSF12	TNFRSF25	1	0	0	0	0	0	CellPhoneDB;CellTalkDB;Cellinker;DLRP_Cellinker;DLRP_talklr;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;I2D_CellPhoneDB;LRdb;NetPath;Ramilowski2015;UniProt_LRdb;Wang;iTALK;talklr	CellTalkDB:11094155;Cellinker:11094155;HPRD:11094155;LRdb:11094155;NetPath:11094155
O95750	P11362	FGF19	FGFR1	1	1	0	1	1	0	Baccin2019;CellCall;CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;DLRP_Cellinker;DLRP_talklr;EMBRACE;IMEx_CellPhoneDB;InnateDB-All_CellPhoneDB;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;Wang;connectomeDB2020;iTALK;talklr	CellTalkDB:16597617;Cellinker:22442730;LRdb:16597617;Ramilowski2015:16597617;connectomeDB2020:16597617;talklr:16597617
P42830	Q16570	CXCL5	ACKR1	1	0	0	0	0	0	CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;I2D_CellPhoneDB;LRdb;Ramilowski2015;connectomeDB2020;iTALK;talklr	CellChatDB:26740381;Cellinker:13679391;Cellinker:26740381;HPRD:13679391;LRdb:10699158;LRdb:13679391;connectomeDB2020:13679391
P02776	Q16570	PF4	ACKR1	1	0	0	0	0	0	CellPhoneDB;CellTalkDB;I2D_CellPhoneDB;InnateDB;InnateDB_CellPhoneDB	CellTalkDB:32103204;InnateDB:8132497
P51671	P27487	CCL11	DPP4	1	0	0	0	0	0	CellPhoneDB;CellPhoneDB_Cellinker;CellTalkDB;Cellinker;HPRD;IntAct	CellPhoneDB:24218476;CellTalkDB:9660793;Cellinker:17156337;HPRD:11390394;IntAct:18275857;IntAct:21314817
Q14005	Q13224	IL16	GRIN2B	1	0	0	0	0	0	CellPhoneDB;CellTalkDB;HPRD;I2D_CellPhoneDB	CellTalkDB:32103204;HPRD:10479680
Q14005	Q12879	IL16	GRIN2A	1	0	0	0	0	0	CellPhoneDB;CellTalkDB;HPRD;I2D_CellPhoneDB	CellTalkDB:32103204;HPRD:10479680
O15041	Q9Y4D7	SEMA3E	PLXND1	1	1	0	1	1	0	Baccin2019;CellChatDB;CellPhoneDB;CellPhoneDB_Cellinker;CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;HPMR;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;LRdb;Lit-BM-17;Ramilowski2015;Ramilowski2015_Baccin2019;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:15550623;CellChatDB:22325954;CellPhoneDB:22325954;CellTalkDB:22325954;Cellinker:15550623;Cellinker:19887479;Cellinker:22325954;Cellinker:26633812;HPMR:15550623;LRdb:15550623;Lit-BM-17:17318185;connectomeDB2020:15550623
P35225	Q86XT9	IL13	TMEM219	1	0	0	0	0	0	CellPhoneDB;CellTalkDB;IMEx_CellPhoneDB;IntAct_CellPhoneDB	CellTalkDB:32103204
P02778	P27487	CXCL10	DPP4	1	0	0	0	0	0	CellPhoneDB;CellPhoneDB_Cellinker;CellTalkDB;Cellinker;HPRD;IntAct	CellPhoneDB:24218476;CellTalkDB:24218476;Cellinker:21314817;HPRD:11390394;IntAct:18275857;IntAct:21314817
O14625	P27487	CXCL11	DPP4	1	0	0	0	0	0	CellPhoneDB;CellPhoneDB_Cellinker;CellTalkDB;Cellinker;HPRD;IntAct	CellPhoneDB:24218476;CellTalkDB:24218476;Cellinker:11390394;HPRD:11390394;IntAct:18275857;IntAct:21314817
P27487	O14625	DPP4	CXCL11	1	1	0	0	0	0	CellPhoneDB;HPRD;IntAct;Wang	CellPhoneDB:24218476;HPRD:11390394;IntAct:18275857;IntAct:21314817
P55103	Q13705	INHBC	ACVR2B	1	1	0	1	1	0	Baccin2019;CellCall;CellPhoneDB;CellPhoneDB_Cellinker;CellTalkDB;Cellinker;DLRP_talklr;EMBRACE;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:12651901;CellPhoneDB:22710174;CellTalkDB:22710174;Cellinker:22710174;HPRD:12651901;LRdb:12651901;connectomeDB2020:12651901
P12034	P22607	FGF5	FGFR3	1	0	0	0	0	0	Baccin2019;CellCall;CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;DIP;DLRP_Cellinker;DLRP_talklr;EMBRACE;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;I2D_CellPhoneDB;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:8663044;CellTalkDB:16597617;Cellinker:16597617;Cellinker:25772309;Cellinker:8663044;DIP:9045692;HPRD:8663044;LRdb:16597617;connectomeDB2020:8663044
P22607	P12034	FGFR3	FGF5	1	0	0	0	0	0	CellCall;CellPhoneDB;DIP;HPRD;I2D_CellPhoneDB;PhosphoPoint;Wang	DIP:9045692;HPRD:8663044
P55075	P11362	FGF8	FGFR1	1	0	0	0	0	0	Baccin2019;CellCall;CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;DIP;EMBRACE;Fantom5_LRdb;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;I2D_CellPhoneDB;IMEx_CellPhoneDB;InnateDB-All_CellPhoneDB;IntAct_CellPhoneDB;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:829025710574949;CellTalkDB:16597617;Cellinker:25772309;DIP:22244757;HPRD:10574949;LRdb:16597617;connectomeDB2020:10574949;connectomeDB2020:8290257
P22607	P55075	FGFR3	FGF8	1	0	0	0	0	0	CellCall;CellPhoneDB;DIP;HPRD;I2D_CellPhoneDB;IMEx_CellPhoneDB;InnateDB-All_CellPhoneDB;PhosphoPoint;Wang	DIP:22244757;HPRD:10574949
P55075	P22607	FGF8	FGFR3	1	0	0	0	0	0	Baccin2019;CellCall;CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;DIP;DLRP_Cellinker;DLRP_talklr;EMBRACE;Fantom5_LRdb;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;I2D_CellPhoneDB;IMEx_CellPhoneDB;InnateDB-All_CellPhoneDB;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:10574949;Baccin2019:11486033;Baccin2019:8663044;CellTalkDB:16597617;Cellinker:10574949;Cellinker:11486033;Cellinker:16597617;Cellinker:25772309;Cellinker:8663044;DIP:22244757;HPRD:10574949;LRdb:16597617;connectomeDB2020:10574949;connectomeDB2020:11486033;connectomeDB2020:8663044
O96014	A4D1S0	WNT11	KLRG2	1	0	0	0	0	0	CellPhoneDB;CellTalkDB;InnateDB-All_CellPhoneDB	CellTalkDB:32103204
P09603	P78324	CSF1	SIRPA	1	0	0	0	0	0	CellPhoneDB;CellTalkDB;I2D_CellPhoneDB	CellTalkDB:32103204
Q9Y219	Q99466	JAG2	NOTCH4	1	1	1	1	1	1	CellCall;CellChatDB;CellPhoneDB;CellPhoneDB_Cellinker;CellTalkDB;Cellinker;DLRP_Cellinker;DLRP_talklr;EMBRACE;KEGG-MEDICUS;LRdb;UniProt_LRdb;Wang;connectomeDB2020;iTALK;talklr	CellChatDB:22353464;CellPhoneDB:22353464;CellTalkDB:22353464;Cellinker:22353464;Cellinker:29910816;connectomeDB2020:22353464
P52803	P29323	EFNA5	EPHB2	1	1	0	1	1	0	Baccin2019;CellChatDB;CellPhoneDB;CellPhoneDB_Cellinker;CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:1510785715107850;CellChatDB:15107857;CellChatDB:15114347;CellPhoneDB:15114347;CellTalkDB:15107857;Cellinker:15107857;Cellinker:15114347;HPRD:15107857;LRdb:15107857;connectomeDB2020:15107857
P11487	P11362	FGF3	FGFR1	1	0	0	0	0	0	Baccin2019;CellCall;CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;DLRP_Cellinker;DLRP_talklr;EMBRACE;Fantom5_LRdb;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;I2D_CellPhoneDB;InnateDB-All_CellPhoneDB;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:75926248663044;CellTalkDB:16597617;Cellinker:16597617;Cellinker:25772309;Cellinker:7592624;Cellinker:8663044;HPRD:8663044;LRdb:16597617;connectomeDB2020:7592624;connectomeDB2020:8663044
P11487	P22607	FGF3	FGFR3	1	0	0	0	0	0	Baccin2019;CellCall;CellPhoneDB;CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;I2D_CellPhoneDB;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:8663044;CellTalkDB:8663044;Cellinker:8663044;HPRD:8663044;LRdb:8663044;connectomeDB2020:8663044
P22607	P11487	FGFR3	FGF3	1	0	0	0	0	0	CellCall;CellPhoneDB;HPRD;I2D_CellPhoneDB;PhosphoPoint;Wang	HPRD:8663044
Q9UBU3	P43115	GHRL	PTGER3	1	0	0	0	0	0	CellCall;CellPhoneDB;CellTalkDB;InnateDB-All_CellPhoneDB;Lit-BM-17	CellTalkDB:32103204;Lit-BM-17:18573679
Q9UBU3	P21731	GHRL	TBXA2R	1	0	0	0	0	0	CellPhoneDB;CellTalkDB;InnateDB-All_CellPhoneDB;Lit-BM-17	CellTalkDB:32103204;Lit-BM-17:18573679
P56706	Q9ULV1	WNT7B	FZD4	1	1	0	1	1	0	CellCall;CellPhoneDB;CellTalkDB;LRdb;NetPath;Wang;connectomeDB2020	CellPhoneDB:24032637;CellTalkDB:24032637;LRdb:24032637;NetPath:15923619;connectomeDB2020:24032637
P21246	P23471	PTN	PTPRZ1	1	1	0	1	1	0	Baccin2019;BioGRID;CellChatDB;CellPhoneDB;CellPhoneDB_Cellinker;CellTalkDB;Cellinker;DLRP_Cellinker;DLRP_talklr;EMBRACE;Fantom5_LRdb;HPMR;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;STRING_talklr;UniProt_LRdb;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:10706604;Baccin2019:16814777;BioGRID:10706604;CellChatDB:25620911;CellChatDB:28356350;CellPhoneDB:25644401;CellTalkDB:25644401;Cellinker:10706604;Cellinker:16814777;Cellinker:25620911;Cellinker:28356350;HPMR:10706604;HPRD:10706604;HPRD:16814777;LRdb:10706604;LRdb:17;connectomeDB2020:10706604;connectomeDB2020:16814777
P23471	P21246	PTPRZ1	PTN	1	0	1	0	0	0	BioGRID;CellPhoneDB;HPMR;HPRD;Wang	BioGRID:10706604;CellPhoneDB:25644401;HPMR:10706604;HPRD:10706604;HPRD:16814777
P21246	Q13332	PTN	PTPRS	1	0	0	0	0	0	CellPhoneDB;CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;I2D_CellPhoneDB;IMEx_CellPhoneDB;InnateDB-All_CellPhoneDB;IntAct_CellPhoneDB;LRdb;Ramilowski2015;connectomeDB2020;iTALK;talklr	CellTalkDB:16169070;Cellinker:16169070;HPRD:16169070;LRdb:16169070;connectomeDB2020:16169070
O75888	Q92956	TNFSF13	TNFRSF14	1	0	0	0	0	0	Baccin2019;CellPhoneDB;CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;I2D_CellPhoneDB;InnateDB-All_CellPhoneDB;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;connectomeDB2020;iTALK;talklr	Baccin2019:10706119;CellTalkDB:10706119;Cellinker:10706119;HPRD:10706119;LRdb:10706119;connectomeDB2020:10706119
O75888	P25445	TNFSF13	FAS	1	0	0	0	0	0	Baccin2019;CellPhoneDB;CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;I2D_CellPhoneDB;InnateDB-All_CellPhoneDB;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;connectomeDB2020;iTALK;talklr	Baccin2019:10706119;CellTalkDB:10706119;Cellinker:10706119;HPRD:10706119;LRdb:10706119;connectomeDB2020:10706119
P09681	P27487	GIP	DPP4	1	0	0	0	0	0	Baccin2019;CellPhoneDB;CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;InnateDB-All_CellPhoneDB;LRdb;MINT_CellPhoneDB;Ramilowski2015;Ramilowski2015_Baccin2019;connectomeDB2020;iTALK;talklr	CellTalkDB:15655705;Cellinker:15655705;LRdb:15655705;Ramilowski2015:15655705;connectomeDB2020:15655705;talklr:15655705
P27487	P09681	DPP4	GIP	1	0	1	0	0	0	CellPhoneDB;InnateDB-All_CellPhoneDB;MINT_CellPhoneDB;Wang	
O60258	P11362	FGF17	FGFR1	1	1	0	1	1	0	Baccin2019;CellCall;CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;DLRP_Cellinker;DLRP_talklr;EMBRACE;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;I2D_CellPhoneDB;InnateDB-All_CellPhoneDB;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:10751172;CellTalkDB:16597617;Cellinker:25772309;HPRD:10751172;LRdb:16597617;connectomeDB2020:10751172
P10082	P27487	PYY	DPP4	1	0	0	0	0	0	CellPhoneDB;CellTalkDB;Cellinker;InnateDB-All_CellPhoneDB;MINT_CellPhoneDB	CellTalkDB:30759373;Cellinker:21314817
Q9NRJ3	O00590	CCL28	ACKR2	1	1	0	1	1	0	Baccin2019;CellPhoneDB;CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;I2D_CellPhoneDB;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:10781587;Cellinker:10781587;HPRD:10781587;LRdb:28843907;connectomeDB2020:10781587
O00548	Q99466	DLL1	NOTCH4	1	1	0	1	1	0	CellCall;CellChatDB;CellPhoneDB;CellPhoneDB_Cellinker;CellTalkDB;Cellinker;DLRP_Cellinker;DLRP_talklr;EMBRACE;KEGG-MEDICUS;LRdb;UniProt_LRdb;Wang;connectomeDB2020;iTALK;talklr	CellChatDB:22353464;CellPhoneDB:22353464;CellTalkDB:22353464;Cellinker:22353464;Cellinker:29910816;connectomeDB2020:22353464
P47992	Q8WXG9	XCL1	ADGRV1	1	0	0	0	0	0	CellPhoneDB;CellTalkDB;InnateDB-All_CellPhoneDB	CellTalkDB:32103204
Q93097	Q9ULV1	WNT2B	FZD4	1	1	0	1	1	0	CellCall;CellPhoneDB;CellTalkDB;InnateDB;LRdb;Wang;connectomeDB2020	CellPhoneDB:24032637;CellTalkDB:24032637;InnateDB:21856951;LRdb:24032637;connectomeDB2020:24032637
P13747	P26717	HLA-E	KLRC2	1	1	0	1	1	0	CellChatDB;CellPhoneDB;CellTalkDB;Fantom5_LRdb;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;Wang;connectomeDB2020;iTALK;talklr	CellChatDB:26697006;CellPhoneDB:26697006;HPRD:9103421;HPRD:9486650;LRdb:91;LRdb:9486650;connectomeDB2020:9103421;connectomeDB2020:9486650
